,Unnamed: 0,Unnamed: 0.1,name,container,cas,mw,solute_smiles,solvent_smiles,solvent_name,dm300,dm300_error,full_smiles,dm300_err,dm300_pred
538,538,539,"1,3,5-Tris(4-aminophenyl)benzene",CA144,118727-34-7,351.44,Nc1ccc(-c2cc(-c3ccc(N)cc3)cc(-c3ccc(N)cc3)c2)cc1,CC(C)=O,Acetone,0.987186109,0.004610909,Nc1ccc(-c2cc(-c3ccc(N)cc3)cc(-c3ccc(N)cc3)c2)cc1.CC(C)=O,0.012813890999999966,1.0
153,153,153,2-Methyl-3-nitroaniline,CJ58,603-83-8,152.06,NC1=CC=CC([N+]([O-])=O)=C1C,CO,Methanol,0.6482,0.0335,NC1=CC=CC([N+]([O-])=O)=C1C.CO,0.012719476248589712,0.6609194762485897
746,746,749,"2,5-Dimethylphenol",CQ44,95-87-4,122.0,OC1=CC(C)=CC=C1C,CC(O)C,2-Propanol,0.319612582,0.022871494,OC1=CC(C)=CC=C1C.CC(O)C,0.012691182052552097,0.3069213999474479
343,343,344,Mometasone Furoate,AP11,83919-23-7,520.141944,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CCl)OC(=O)C5=CC=CO5)C)O)Cl)C,CO,Methanol,0.9876,0.007,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CCl)OC(=O)C5=CC=CO5)C)O)Cl)C.CO,0.012399999999999967,1.0
779,779,782,Avobenzone Pharmaceutical Secondary Stan (Avobenzone),AP12,70356-09-1,310.1568946,CC(C)(C)C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=C(C=C2)OC,CC(O)C,2-Propanol,0.753952435,0.09954109,CC(C)(C)C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=C(C=C2)OC.CC(O)C,0.012304949664639908,0.7416474853353601
325,325,326,"4,4-(Hexafluoroisopropylidene)diphenol",CJ31,1478-61-1,336.0584989,FC(F)(F)C(C1=CC=C(O)C=C1)(C2=CC=C(O)C=C2)C(F)(F)F,CO,Methanol,0.9877,0.0019,FC(F)(F)C(C1=CC=C(O)C=C1)(C2=CC=C(O)C=C2)C(F)(F)F.CO,0.012299999999999978,1.0
326,326,327,Benzbromarone,RB30,3562-84-3,421.9153184,O=C(C1=CC(Br)=C(O)C(Br)=C1)C2=C(OC3=C2C=CC=C3)CC,CO,Methanol,1.0,0.0,O=C(C1=CC(Br)=C(O)C(Br)=C1)C2=C(OC3=C2C=CC=C3)CC.CO,0.01226771236975277,0.9877322876302472
768,768,771,Tebuconazole,RB40,107534-96-3,307.14514,CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O,CC(O)C,2-Propanol,0.885569699,0.037450134,CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O.CC(O)C,0.012267042492181801,0.8978367414921818
853,853,856,"2,5- Difluoronitrobenzene",CB125,364-74-9,159.0131848,FC1=CC=C(F)C([N+]([O-])=O)=C1,CC1=CC=CC=C1,Toluene,0.043548686,0.023395463,FC1=CC=C(F)C([N+]([O-])=O)=C1.CC1=CC=CC=C1,0.012148696021593103,0.0313999899784069
625,625,626,4-chloroaniline,Z142,106-47-8,127.0,NC1=CC=C(Cl)C=C1,CC#N,Acetonitrile,0.409612987,0.007596863,NC1=CC=C(Cl)C=C1.CC#N,0.01189750012185331,0.4215104871218533
557,557,558,1-Methylnaphthalene,CC25,90-12-0,142.0,CC1=CC=CC2=CC=CC=C12,CC(C)=O,Acetone,0.699971568,0.005689255,CC1=CC=CC2=CC=CC=C12.CC(C)=O,0.011893278231788429,0.6880782897682116
310,310,311,"3,3'-dimethylnaphthidine","K14, T73",13138-48-2,312.1626486,NC(C1=CC=CC=C12)=C(C)C=C2C3=CC(C)=C(N)C4=CC=CC=C34,CO,Methanol,1.0,0.0,NC(C1=CC=CC=C12)=C(C)C=C2C3=CC(C)=C(N)C4=CC=CC=C34.CO,0.011835377142125014,0.988164622857875
814,814,817,2-Pheylphenol,CQ4,90-43-7,170.0731649,OC1=CC=CC=C1C2=CC=CC=C2,CCO,Ethanol,0.694988365,0.021300403,OC1=CC=CC=C1C2=CC=CC=C2.CCO,0.011648192312691874,0.6833401726873082
412,412,413,N-(1-naphthyl)ethylenediamine,Q8,551-09-7,184.1000484,C=C(N)NC1=C2C=CC=CC2=CC=C1,CO,Methanol,1.0,0.0,C=C(N)NC1=C2C=CC=CC2=CC=C1.CO,0.011571911522154754,0.9884280884778452
559,559,560,Tebuconazole,RB40,107534-96-3,307.14514,CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O,CC(C)=O,Acetone,0.988464015,0.003419797,CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O.CC(C)=O,0.01153598499999997,1.0
780,780,783,isodrine,rb57,465-73-6,365.0,C1C2C=CC1C3C2C4(C(=C(C3(C4(Cl)Cl)Cl)Cl)Cl)Cl,CC(O)C,2-Propanol,0.885709593,0.017952221,C1C2C=CC1C3C2C4(C(=C(C3(C4(Cl)Cl)Cl)Cl)Cl)Cl.CC(O)C,0.011473729973549562,0.8742358630264504
288,288,289,Ibuprofen,AP10,15687-27-1,206.1306798,CC(CC1=CC=C(C(C(O)=O)C)C=C1)C,CO,Methanol,0.9888,0.0011,CC(CC1=CC=C(C(C(O)=O)C)C=C1)C.CO,0.011199999999999988,1.0
1113,1113,1116,"4,4'-BIPHENYLDICARBONITRILE",Z118,1591-30-6,204.0,C1=CC(=CC=C1C#N)C2=CC=C(C=C2)C#N,O=CN(C)C,Dimethyl formamide,0.738838727,0.01750767,C1=CC(=CC=C1C#N)C2=CC=C(C=C2)C#N.O=CN(C)C,0.010986261607246361,0.7278524653927536
781,781,784,2-Aminopyridine,CP27,504-29-0,94.0,C1=CC=NC(=C1)N,CCO,Ethanol,0.183727841,0.024910904,C1=CC=NC(=C1)N.CCO,0.010972497569196299,0.1727553434308037
428,428,429,"1,3,5-tris(4-carboxyphenyl)benzene",CA157,50446-44-1,438.43,O=C(O)c1ccc(-c2cc(-c3ccc(C(=O)O)cc3)cc(-c3ccc(C(=O)O)cc3)c2)cc1,CCOC(C)=O,Etyl acetate,0.938447599,0.021733032,O=C(O)c1ccc(-c2cc(-c3ccc(C(=O)O)cc3)cc(-c3ccc(C(=O)O)cc3)c2)cc1.CCOC(C)=O,0.010542571453491578,0.9279050275465084
48,48,48,2-AMINOBENZAMIDE,CK 16,88-68-6,136.0,C1=CC=C(C(=C1)C(=O)N)N,CO,Methanol,0.7238,0.0198,C1=CC=C(C(=C1)C(=O)N)N.CO,0.010493435598993517,0.7133065644010065
171,171,171,bis(4-hydroxyphenyl)methanone,Z46,611-99-4,214.0,O=C(C1=CC=C(O)C=C1)C2=CC=C(O)C=C2,CO,Methanol,0.955,0.0064,O=C(C1=CC=C(O)C=C1)C2=CC=C(O)C=C2.CO,0.010488797425591279,0.9654887974255912
816,816,819,Amlodipine,CE22,88150-42-9,408.9,CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2Cl)C(=O)OC)C)COCCN,CCO,Ethanol,0.986530896,0.001880929,CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2Cl)C(=O)OC)C)COCCN.CCO,0.010298011913999372,0.9968289079139994
308,308,309,"1-Bromo-3,5-dimethoxybenzene",Z55,20469-65-2,217.0,COC1=CC(OC)=CC(Br)=C1,CO,Methanol,0.7756,0.0309,COC1=CC(OC)=CC(Br)=C1.CO,0.010261978019947104,0.7858619780199471
523,523,524,"2,5-Dimethylphenol",CQ44,95-87-4,122.0,OC1=CC(C)=CC=C1C,CC(C)=O,Acetone,0.741254688,0.03878442,OC1=CC(C)=CC=C1C.CC(C)=O,0.010207425949140592,0.7514621139491406
302,302,303,Methyl 4-bromobenzoate,CJ70,619-42-1,215.05,BrC1=CC=C(C(OC)=O)C=C1,CO,Methanol,0.5307,0.0146,BrC1=CC=C(C(OC)=O)C=C1.CO,0.010100406712893029,0.5205995932871069
1144,1144,1147,Rifaximin,AP63,80621-81-4,785.9,C[C@H]1/C=C/C=C(\C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)O[C@@](C4=O)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)/C,O=CN(C)C,Dimethyl formamide,0.999179149,0.000382203,C[C@H]1/C=C/C=C(\C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)O[C@@](C4=O)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)/C.O=CN(C)C,0.00976816521263646,0.9894109837873636
242,242,243,"1,3,5-Trimethoxybenzene",CK30,621-23-8,168.0786442,COC1=CC(OC)=CC(OC)=C1,CO,Methanol,0.7592,0.0357,COC1=CC(OC)=CC(OC)=C1.CO,0.00946311409127032,0.7497368859087297
70,70,70,"2,2'-DITHIODIBENZOIC ACID, >=95.0%",CD5,119-80-2,306.0,OC(=O)c1ccccc1SSc2ccccc2C(O)=O,CO,Methanol,0.9907,0.0056,OC(=O)c1ccccc1SSc2ccccc2C(O)=O.CO,0.009299999999999975,1.0
1154,1154,1157,,Z160,5111-65-9,237.0,COC1=CC2=C(C=C1)C=C(C=C2)Br,O=CN(C)C,Dimethyl formamide,0.530248819,0.024348842,COC1=CC2=C(C=C1)C=C(C=C2)Br.O=CN(C)C,0.009193243496659398,0.5394420624966594
539,539,540,PYRIMETHAMINE,AP23,58-14-0,248.0828741,CCC1=C(C2=CC=C(Cl)C=C2)C(N)=NC(N)=N1,CC(C)=O,Acetone,0.975043484,0.005401652,CCC1=C(C2=CC=C(Cl)C=C2)C(N)=NC(N)=N1.CC(C)=O,0.009076494014292003,0.984119978014292
95,95,95,,Z70,581-43-1,160.0,OC1=CC2=CC=C(O)C=C2C=C1,CO,Methanol,0.794,0.0338,OC1=CC2=CC=C(O)C=C2C=C1.CO,0.00888311678547371,0.7851168832145263
1098,1098,1101,(+)-Quinidine,CA108,56-54-2,324.42,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,O=CN(C)C,Dimethyl formamide,0.957628467,0.043328455,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.O=CN(C)C,0.008835120961675935,0.966463587961676
1151,1151,1154,,Z30,626-00-6,330.0,IC1=CC(I)=CC=C1,O=CN(C)C,Dimethyl formamide,0.437999244,0.016818454,IC1=CC(I)=CC=C1.O=CN(C)C,0.008798838974420409,0.4292004050255796
551,551,552,"4,4-(Hexafluoroisopropylidene)diphenol",CJ31,1478-61-1,336.0584989,FC(F)(F)C(C1=CC=C(O)C=C1)(C2=CC=C(O)C=C2)C(F)(F)F,CC(C)=O,Acetone,0.99135746,0.00172017,FC(F)(F)C(C1=CC=C(O)C=C1)(C2=CC=C(O)C=C2)C(F)(F)F.CC(C)=O,0.008642539999999976,1.0
504,504,505,4-aminobenzanilide,CE5,782-45-6,212.3,C1=CC=C(C=C1)NC(=O)C2=CC=C(C=C2)N,CC(C)=O,Acetone,0.927867051,0.015052693,C1=CC=C(C=C1)NC(=O)C2=CC=C(C=C2)N.CC(C)=O,0.008601792578036394,0.9192652584219636
560,560,561,n-Propylbenzene,CO33,103-65-1,120.0,CCCC1=CC=CC=C1,CC(C)=O,Acetone,0.56855849,0.053254873,CCCC1=CC=CC=C1.CC(C)=O,0.00836800590248854,0.5601904840975115
711,711,714,3-Bromo-9H-carbazole,RSY15,1592-95-6,246.1,C1=CC=C(C=C1)NC2=CC=CC3=CC=CC=C32,CC#N,Acetonitrile,0.848548655,0.002840066,C1=CC=C(C=C1)NC2=CC=CC3=CC=CC=C32.CC#N,0.008323364824888269,0.8402252901751117
804,804,807,"2,5-Dimethylphenol",CQ44,95-87-4,122.0,OC1=CC(C)=CC=C1C,CCO,Ethanol,0.547311461,0.007559403,OC1=CC(C)=CC=C1C.CCO,0.008276860062756186,0.5555883210627562
413,413,414,Quinaldic acid,,100-21-0,166.0266087,O=C(O)C1=CC=C(C(O)=O)C=C1,CO,Methanol,0.9425,0.011,O=C(O)C1=CC=C(C(O)=O)C=C1.CO,0.008272604019324392,0.9342273959806756
830,830,833,Triptycene,CB109,477-75-8,254.0,C1=CC=C2C3C4=CC=CC=C4C(C2=C1)C5=CC=CC=C35,CCO,Ethanol,0.969860171,0.005685894,C1=CC=C2C3C4=CC=CC=C4C(C2=C1)C5=CC=CC=C35.CCO,0.008187678500163997,0.978047849500164
56,56,56,4-hydroxybenzaldehyde,CK34,123-08-0,122.0367794,O=CC1=CC=C(O)C=C1,CO,Methanol,0.4733,0.0667,O=CC1=CC=C(O)C=C1.CO,0.008120469429516497,0.4651795305704835
313,313,314,,Z175,95-50-1,147.0,C1=CC=C(C(=C1)Cl)Cl,CO,Methanol,0.338,0.0133,C1=CC=C(C(=C1)Cl)Cl.CO,0.008097837560117505,0.3299021624398825
1150,1150,1153,diphenylmethane,RSY17,101-81-5,168.23,C1=CC=C(C=C1)CC2=CC=CC=C2,O=CN(C)C,Dimethyl formamide,0.442518054,0.017802866,C1=CC=C(C=C1)CC2=CC=CC=C2.O=CN(C)C,0.0074873346708780875,0.4500053886708781
68,68,68,Atenolol,AP1 ,29122-68-7,266.0,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,CO,Methanol,0.992,0.0011,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O.CO,0.007360742361188,0.999360742361188
612,612,613,"5-(trifluoromethyl)benzene-1,3-diamine",Z179,368-53-6,176.0,C1=C(C=C(C=C1N)N)C(F)(F)F,CC#N,Acetonitrile,0.918925865,0.001227586,C1=C(C=C(C=C1N)N)C(F)(F)F.CC#N,0.007282079440707245,0.9262079444407072
677,677,679,"4,4'-(hexafluoroisopropylidene) dianiline",CA18,1095-78-9,334.0904677,FC(F)(F)C(C1=CC=C(C=C1)N)(C2=CC=C(C=C2)N)C(F)(F)F,CC#N,Acetonitrile,0.995925448,0.000556554,FC(F)(F)C(C1=CC=C(C=C1)N)(C2=CC=C(C=C2)N)C(F)(F)F.CC#N,0.007277683872078833,0.9886477641279212
109,109,109,Ranitidine hydrochloride,AP57,66357-59-3,350.1179393,CN/C(NCCSCC1=CC=C(O1)CN(C)C)=C\[N+]([O-])=O,CO,Methanol,0.9928,0.0076,CN/C(NCCSCC1=CC=C(O1)CN(C)C)=C\[N+]([O-])=O.CO,0.007199999999999984,1.0
359,359,360,Propiconazole,RB44,60207-90-1,341.0697821,CCCC(CO1)OC1(C2=C(Cl)C=C(Cl)C=C2)CN3N=CN=C3,CO,Methanol,0.9791,0.001,CCCC(CO1)OC1(C2=C(Cl)C=C(Cl)C=C2)CN3N=CN=C3.CO,0.007193068782508361,0.9719069312174916
884,884,887,_-Caryophyllene,AP59,87-44-5,204.35,C/C/1=C\CCC(=C)[C@H]2CC([C@@H]2CC1)(C)C,CC1=CC=CC=C1,Toluene,0.725463093,0.015488193,C/C/1=C\CCC(=C)[C@H]2CC([C@@H]2CC1)(C)C.CC1=CC=CC=C1,0.007092496804313675,0.7183705961956863
96,96,96,,Z70,581-43-1,160.0,OC1=CC2=CC=C(O)C=C2C=C1,CO,Methanol,0.7781,0.0248,OC1=CC2=CC=C(O)C=C2C=C1.CO,0.007016883214526315,0.7851168832145263
594,594,595,4-aminobenzonitrile,Z140,873-74-5,118.0,N#CC1=CC=C(N)C=C1,CC#N,Acetonitrile,0.557538365,0.008400759,N#CC1=CC=C(N)C=C1.CC#N,0.0069837890991375495,0.5645221540991375
537,537,538,Tadalafil,CA114,171596-29-5,389.4,CN1CC(=O)N2[C@H](Cc3c([nH]c4ccccc34)[C@H]2c2ccc3c(c2)OCO3)C1=O,CC(C)=O,Acetone,0.993120054,0.001313351,CN1CC(=O)N2[C@H](Cc3c([nH]c4ccccc34)[C@H]2c2ccc3c(c2)OCO3)C1=O.CC(C)=O,0.00687994599999997,1.0
831,831,834,"1-Bromo-4-methoxy-2,5-dimethylbenzene",CA57,58106-25-5,213.9993271,CC1=C(OC)C=C(C)C(Br)=C1,CCO,Ethanol,0.727700863,0.029115005,CC1=C(OC)C=C(C)C(Br)=C1.CCO,0.006814662065120158,0.7208862009348799
123,123,123,Nizatidine,RB32,76963-41-2,331.1136669,CN/C(NCCSCC1=CSC(CN(C)C)=N1)=C\[N+]([O-])=O,CO,Methanol,0.9932,0.0028,CN/C(NCCSCC1=CSC(CN(C)C)=N1)=C\[N+]([O-])=O.CO,0.006800000000000028,1.0
367,367,368,"1,3-Diiodobenzene",Z35,626-00-6,329.0,IC1=CC(I)=CC=C1,CO,Methanol,0.5103,0.0075,IC1=CC(I)=CC=C1.CO,0.006623319810065698,0.5036766801899343
554,554,555,Mometasone Furoate,AP11,83919-23-7,520.141944,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CCl)OC(=O)C5=CC=CO5)C)O)Cl)C,CC(C)=O,Acetone,0.993485507,0.005595984,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CCl)OC(=O)C5=CC=CO5)C)O)Cl)C.CC(C)=O,0.006514492999999955,1.0
392,392,393,"2,4-Diphenyl-4-methyl-1-pentene",CJ63,6362-80-7,236.35,CC(C)(CC(=C)C1=CC=CC=C1)C2=CC=CC=C2,CO,Methanol,0.9935,0.0005,CC(C)(CC(=C)C1=CC=CC=C1)C2=CC=CC=C2.CO,0.00649999999999995,1.0
1092,1092,1095,6-BROMOOXINDOLE,CA121,99365-40-9,210.9632759,O=C1NC2=C(C=CC(Br)=C2)C1,O=CN(C)C,Dimethyl formamide,0.691665334,0.015671904,O=C1NC2=C(C=CC(Br)=C2)C1.O=CN(C)C,0.006495458307275825,0.6851698756927241
387,387,388,,Z49,14348-75-5,336.0,O=C1C2=C(C3=C1C=C(Br)C=C3)C=CC(Br)=C2,CO,Methanol,0.8055,0.0242,O=C1C2=C(C3=C1C=C(Br)C=C3)C=CC(Br)=C2.CO,0.006411495442643078,0.7990885045573569
640,640,641,5-Fluoroindole,RSY24,399-52-0,135.14,C1=CC2=C(C=CN2)C=C1F,CC#N,Acetonitrile,0.546462741,0.003090691,C1=CC2=C(C=CN2)C=C1F.CC#N,0.006334539033875819,0.5527972800338758
799,799,802,"2,4,6-trimethylbenzene-1,3,5-tricarbaldehyde",CA188,119198-88-8,204.22,Cc1c(C=O)c(C)c(C=O)c(C)c1C=O,CCO,Ethanol,0.726652606,0.019715778,Cc1c(C=O)c(C)c(C=O)c(C)c1C=O.CCO,0.006220101217539353,0.7328727072175394
1164,1164,1167,"2,6-DI-TERT-BUTYL-4-METHYLPYRIDINE, 98%",D14,38222-83-2,205.0,Cc1cc(nc(c1)C(C)(C)C)C(C)(C)C,O=CN(C)C,Dimethyl formamide,0.950380727,0.006827222,Cc1cc(nc(c1)C(C)(C)C)C(C)(C)C.O=CN(C)C,0.006216556211895985,0.944164170788104
825,825,828,4-Iodotoluene,CB87,624-31-7,218.03,Cc1ccc(I)cc1,CCO,Ethanol,0.267505018,0.007040475,Cc1ccc(I)cc1.CCO,0.006167867850208009,0.261337150149792
214,214,215,"2,2,2-Trimethylpropionanilide",D36,61495-04-3,191.0,O=C(NC1=C(C)C=CC=C1)C(C)(C)C,CO,Methanol,0.9939,0.0011,O=C(NC1=C(C)C=CC=C1)C(C)(C)C.CO,0.006099999999999994,1.0
1110,1110,1113,Tadalafil,CA114,171596-29-5,389.4,CN1CC(=O)N2[C@H](Cc3c([nH]c4ccccc34)[C@H]2c2ccc3c(c2)OCO3)C1=O,O=CN(C)C,Dimethyl formamide,0.969119694,0.001125284,CN1CC(=O)N2[C@H](Cc3c([nH]c4ccccc34)[C@H]2c2ccc3c(c2)OCO3)C1=O.O=CN(C)C,0.005806083871291445,0.9749257778712914
709,709,712,mesitylene,CM6,108-67-8,120.19,CC1=CC(=CC(=C1)C)C,CC#N,Acetonitrile,0.836875193,0.017392848,CC1=CC(=CC(=C1)C)C.CC#N,0.005737289312042315,0.8311379036879577
281,281,282,Diclofenac sodium salt,AP33,15307-79-6,316.9986282,OC(CC1=C(C=CC=C1)NC2=C(C=CC=C2Cl)Cl)=O,CO,Methanol,0.9943,0.0005,OC(CC1=C(C=CC=C1)NC2=C(C=CC=C2Cl)Cl)=O.CO,0.005700000000000038,1.0
772,772,775,Triptycene,CB109,477-75-8,254.0,C1=CC=C2C3C4=CC=CC=C4C(C2=C1)C5=CC=CC=C35,CC(O)C,2-Propanol,0.830883054,0.050981879,C1=CC=C2C3C4=CC=CC=C4C(C2=C1)C5=CC=CC=C35.CC(O)C,0.00552675697249938,0.8253562970275006
286,286,287,2-Acetonaphthone,CL12,93-08-3,170.0731649,CC(C1=CC=C2C=CC=CC2=C1)=O,CO,Methanol,0.657,0.0837,CC(C1=CC=C2C=CC=CC2=C1)=O.CO,0.005506294609973983,0.651493705390026
50,50,50,a-Methylbenzylamine,CA77,618-36-0,121.0891494,NC(C)C1=CC=CC=C1,CO,Methanol,0.6138,0.0384,NC(C)C1=CC=CC=C1.CO,0.005384858943384585,0.6084151410566154
700,700,703,"9,9-BIS(4-AMINO-3-METHYLPHENYL)FLUORENE",CA231,107934-60-1,376.5,CC1=C(C=CC(=C1)C2(C3=CC=CC=C3C4=CC=CC=C42)C5=CC(=C(C=C5)N)C)N,CC#N,Acetonitrile,0.994648275,0.00079793,CC1=C(C=CC(=C1)C2(C3=CC=CC=C3C4=CC=CC=C42)C5=CC(=C(C=C5)N)C)N.CC#N,0.005351725000000029,1.0
35,35,35,(R)-(_)-2-Phenylglycinol,D39,56613-80-0,137.0,N[C@H](C1=CC=CC=C1)CO,CO,Methanol,0.8851,0.0166,N[C@H](C1=CC=CC=C1)CO.CO,0.00527377877276769,0.8798262212272323
803,803,806,6-BROMOOXINDOLE,CA121,99365-40-9,210.9632759,O=C1NC2=C(C=CC(Br)=C2)C1,CCO,Ethanol,0.678479599,0.017449254,O=C1NC2=C(C=CC(Br)=C2)C1.CCO,0.005161200435531477,0.6733183985644685
552,552,553,Rifaximin,AP63,80621-81-4,785.9,C[C@H]1/C=C/C=C(\C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)O[C@@](C4=O)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)/C,CC(C)=O,Acetone,0.994931796,0.001099484,C[C@H]1/C=C/C=C(\C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)O[C@@](C4=O)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)/C.CC(C)=O,0.005068203999999965,1.0
173,173,173,4-methoxybenzaldehyde,Z90,123-11-5,136.0,COC1=CC=C(C=C1)C=O,CO,Methanol,0.3365,0.0159,COC1=CC=C(C=C1)C=O.CO,0.005060032256493263,0.3415600322564933
563,563,564,"1,3-Diiodobenzene",Z35,626-00-6,329.0,IC1=CC(I)=CC=C1,CC(C)=O,Acetone,0.637662076,0.00778424,IC1=CC(I)=CC=C1.CC(C)=O,0.005049628548119411,0.6427117045481194
1135,1135,1138,Rifampicin,AP60,13292-46-1,822.94,C[C@H]1/C=C/C=C(\C(=O)NC\2=C(C3=C(C(=C4C(=C3C(=O)/C2=C/NN5CCN(CC5)C)C(=O)[C@](O4)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)/C,O=CN(C)C,Dimethyl formamide,0.998976857,0.000193976,C[C@H]1/C=C/C=C(\C(=O)NC\2=C(C3=C(C(=C4C(=C3C(=O)/C2=C/NN5CCN(CC5)C)C(=O)[C@](O4)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)/C.O=CN(C)C,0.004984297209652877,0.9939925597903472
990,990,993,p-Anisidine,CQ24,104-94-9,123.0684139,NC1=CC=C(OC)C=C1,CC1CCCO1,2-Methly tetrahydrofurane,0.115764481,0.06587492,NC1=CC=C(OC)C=C1.CC1CCCO1,0.004982025533231002,0.110782455466769
1034,1034,1037,mesitylene,CM6,108-67-8,120.19,CC1=CC(=CC(=C1)C)C,CC1CCCO1,2-Methly tetrahydrofurane,0.437291678,0.065566297,CC1=CC(=CC(=C1)C)C.CC1CCCO1,0.004938380148617694,0.4422300581486177
1108,1108,1111,N-methylbenzanilide,CE-A27,1934-92-5,211.3,CN(C1=CC=CC=C1)C(=O)C2=CC=CC=C2,O=CN(C)C,Dimethyl formamide,0.801740976,0.017288834,CN(C1=CC=CC=C1)C(=O)C2=CC=CC=C2.O=CN(C)C,0.004916923238234783,0.8066578992382348
598,598,599,"1,3-Dimethyl-3,4,5,6-tetrahydro-2(1H)-pyrimidinone",CR28,7226-23-5,128.2,CN1CCCN(C1=O)C,CC#N,Acetonitrile,0.598223406,0.012549795,CN1CCCN(C1=O)C.CC#N,0.004844910680690262,0.6030683166806903
505,505,506,"3,5-Difluorobenzonitrile",CA78,64248-63-1,139.0233555,N#CC1=CC(F)=CC(F)=C1,CC(C)=O,Acetone,0.665838995,0.019001984,N#CC1=CC(F)=CC(F)=C1.CC(C)=O,0.004687147827629468,0.6705261428276295
622,622,623,2-Methyl-3-nitroaniline,CJ58,603-83-8,152.06,NC1=CC=CC([N+]([O-])=O)=C1C,CC#N,Acetonitrile,0.708599173,0.010164579,NC1=CC=CC([N+]([O-])=O)=C1C.CC#N,0.004643117725121493,0.7132422907251215
1121,1121,1124,Deferasirox,CE-A32,201530-41-8,373.4,C1=C/C(=C/2\N/C(=C\3/C=CC=CC3=O)/N(N2)C4=CC=C(C=C4)C(=O)O)/C(=O)C=C1,O=CN(C)C,Dimethyl formamide,0.995701666,0.000744852,C1=C/C(=C/2\N/C(=C\3/C=CC=CC3=O)/N(N2)C4=CC=C(C=C4)C(=O)O)/C(=O)C=C1.O=CN(C)C,0.004298334000000015,1.0
812,812,815,"1,3,5-Tris(4-aminophenyl)benzene",CA144,118727-34-7,351.44,Nc1ccc(-c2cc(-c3ccc(N)cc3)cc(-c3ccc(N)cc3)c2)cc1,CCO,Ethanol,0.979451998,0.003817057,Nc1ccc(-c2cc(-c3ccc(N)cc3)cc(-c3ccc(N)cc3)c2)cc1.CCO,0.0042652413224857355,0.9837172393224858
654,654,655,"4-[1,1-bis(4-hydroxyphenyl)ethyl]phenol",CK 32,27955-94-8,306.0,CC(C1=CC=C(C=C1)O)(C2=CC=C(C=C2)O)C3=CC=C(C=C3)O,CC#N,Acetonitrile,0.995769603,0.002505339,CC(C1=CC=C(C=C1)O)(C2=CC=C(C=C2)O)C3=CC=C(C=C3)O.CC#N,0.004230397000000052,1.0
686,686,688,Thymol,CP3,89-83-8,150.1044651,CC1=CC(O)=C(C(C)C)C=C1,CC#N,Acetonitrile,0.863950978,0.001785425,CC1=CC(O)=C(C(C)C)C=C1.CC#N,0.004213361346160682,0.8681643393461607
424,424,425,Aniline,CP37,62-53-3,93.13,C1=CC=C(C=C1)N,CCOC(C)=O,Etyl acetate,0.0741481,0.047446497,C1=CC=C(C=C1)N.CCOC(C)=O,0.004195140927373803,0.0783432409273738
